"YEAR","CASEID","REGION","FAMINCOME","PERNUM","LINENO","WT20","AGE","SEX","RACE","MARST","CITIZEN","BPL","EDUCYRS","EMPSTAT","FULLPART","KIDUND18","ACT_CAREHH","ACT_CARENHH","ACT_EDUC","ACT_FOOD","ACT_HHACT","ACT_PCARE","ACT_PHONE","ACT_PROFSERV","ACT_PURCH","ACT_RELIG","ACT_SOCIAL","ACT_SPORTS","ACT_TRAVEL","ACT_VOL","ACT_WORK","BLS_PCARE_SLEEP","Sleep_Time","Time_Use"
2020,20200111191056,4,8,1,1,5073422.457775,66,2,100,6,4,20000,214,1,2,0,0,0,0,40,10,210,0,0,0,0,945,0,25,0,210,210,210,1440
2020,20200111191062,4,16,1,1,1.0227420119249E7,55,1,100,1,1,9900,316,1,1,0,0,0,0,60,20,475,0,0,0,0,140,40,110,0,420,465,465,1265
2020,20200111191074,3,11,1,1,1.943560834847E7,45,2,110,1,1,9900,217,2,1,1,0,0,0,15,40,630,0,0,0,0,335,0,0,0,300,630,630,1320
2020,20200111191076,2,5,1,1,4387600.330762,63,1,131,1,5,50100,316,5,99,0,0,0,0,105,30,525,0,0,0,150,160,0,65,300,0,525,525,1335
2020,20200111191077,1,15,1,1,2794959.74721,40,2,100,1,1,9900,217,1,2,1,5,0,0,90,90,645,0,0,0,0,350,0,20,0,240,600,600,1440
2020,20200111191088,3,12,1,1,1.1020397992302E7,42,1,100,4,1,9900,112,5,99,0,0,0,0,0,255,510,0,0,90,0,563,0,22,0,0,480,480,1440
2020,20200111191100,3,12,1,1,1.1196190614101E7,60,2,110,1,1,9900,112,1,1,0,0,0,0,60,80,710,0,0,0,0,105,0,0,0,485,665,665,1440
2020,20200111191127,2,11,1,1,6543381.905355,53,2,120,6,1,9900,214,1,1,0,0,0,0,30,1,597,0,0,15,0,315,0,48,0,434,522,522,1440
2020,20200111191149,3,5,1,1,1.4851453247821E7,45,2,100,4,4,20000,111,5,99,1,260,0,0,120,180,580,0,0,40,0,40,190,30,0,0,470,470,1440
2020,20200111191152,1,14,1,1,7907562.379972,45,1,131,1,5,52100,217,1,1,1,122,0,0,90,70,510,0,0,10,15,15,0,162,0,426,475,475,1420
2020,20200111191169,3,14,1,1,4098864.920625,32,1,100,1,1,9900,112,1,1,1,0,0,0,40,120,370,0,0,0,0,60,60,43,0,747,370,370,1440
2020,20200111191207,3,13,1,1,1.8899705659826E7,23,1,100,6,1,9900,112,1,1,0,0,0,0,10,0,540,0,0,0,0,890,0,0,0,0,540,540,1440
2020,20200111191211,3,14,1,1,7658190.647202,64,1,100,4,1,9900,112,1,1,0,0,0,0,30,0,600,0,0,0,0,0,0,30,0,780,540,540,1440
2020,20200111191214,2,15,1,1,9095511.830743,19,2,100,6,1,9900,213,1,2,0,0,0,90,50,156,687,0,0,0,0,380,0,77,0,0,687,687,1440
2020,20200111191245,4,5,1,1,2.1214859437153E7,19,2,110,6,1,9900,112,1,2,0,0,0,0,75,0,600,0,0,5,0,385,0,7,0,363,510,510,1435
2020,20200111191275,3,16,1,1,1.9822115171304E7,55,2,100,1,1,9900,321,2,1,0,120,0,0,15,0,735,0,0,0,0,280,120,140,0,0,645,645,1410
2020,20200111191278,4,4,1,1,1372908.02082,80,2,100,2,4,21030,102,5,99,0,0,0,0,60,5,1285,0,0,0,60,30,0,0,0,0,1270,1270,1440
2020,20200111191282,4,13,1,1,2646111.942526,37,1,100,6,1,9900,214,1,1,0,0,6,0,0,130,510,0,0,210,0,489,0,95,0,0,510,510,1440
2020,20200111191291,3,15,1,1,2.4748039449743E7,54,2,100,1,1,9900,316,1,1,0,0,0,0,30,72,580,15,0,65,0,45,75,42,0,516,516,516,1440
2020,20200111191293,4,7,1,1,8765749.156181,48,1,100,6,1,9900,214,1,1,0,0,0,0,20,30,620,0,0,0,0,250,0,100,0,420,570,570,1440
2020,20200111191313,3,9,1,1,1.1624336236624E7,62,1,110,6,1,9900,112,1,2,0,0,0,0,40,35,690,0,0,0,0,675,0,0,0,0,630,630,1440
2020,20200111191324,2,13,1,1,7614083.92305,38,1,100,1,1,9900,316,1,1,1,107,0,0,135,0,478,0,5,0,0,270,0,70,60,315,478,478,1440
2020,20200111191340,3,10,1,1,3201572.431395,28,2,110,6,1,9900,112,1,1,1,0,0,0,30,60,400,0,0,120,195,210,0,245,0,0,400,400,1260
2020,20200111191355,3,7,1,1,5.2796909075026E7,35,1,100,6,1,9900,112,1,2,0,0,0,0,60,300,700,0,0,0,0,380,0,0,0,0,600,600,1440
2020,20200111191366,4,15,1,1,1.0424417153276E7,70,2,100,1,1,9900,217,5,99,0,0,0,0,40,120,650,0,0,40,0,240,0,51,299,0,555,555,1440
2020,20200111191369,3,10,1,1,8686849.378857,38,2,100,1,1,9900,217,5,99,1,165,0,0,60,282,545,0,0,0,0,250,0,0,0,0,545,545,1302
2020,20200111191370,1,13,1,1,7623556.040977,63,2,100,1,1,9900,112,5,99,0,0,30,0,60,0,280,0,400,0,0,630,0,40,0,0,235,235,1440
2020,20200111191388,2,8,1,1,1.7664951441753E7,29,1,110,6,1,9900,112,5,99,0,0,825,0,15,0,400,0,0,0,0,0,180,20,0,0,380,380,1440
2020,20200111191417,4,14,1,1,3652458.210208,46,1,100,2,1,9900,217,1,1,1,0,0,0,30,0,570,0,0,0,0,360,0,0,0,480,570,570,1440
2020,20200111191430,4,13,1,1,1.4772588371114E7,15,1,100,6,1,9900,109,5,99,0,0,0,0,90,2,778,0,0,5,0,350,120,95,0,0,753,753,1440
2020,20200111191447,1,16,1,1,3003474.043686,43,1,100,1,1,9900,217,1,1,1,165,0,0,70,170,560,0,0,0,165,170,0,55,60,0,510,510,1415
2020,20200111191451,2,7,1,1,6375657.502712,61,1,100,4,1,9900,111,5,99,0,0,0,0,80,90,570,0,0,0,0,700,0,0,0,0,540,540,1440
2020,20200111191459,1,13,1,1,4843882.941726,70,2,100,1,1,9900,217,5,99,0,0,0,0,0,103,710,25,0,0,0,552,0,0,0,0,690,690,1390
2020,20200111191486,4,15,1,1,7123064.123751,45,1,100,1,1,9900,214,2,1,0,0,0,0,120,165,495,0,0,0,0,660,0,0,0,0,495,495,1440
2020,20200111191490,2,12,1,1,4130686.710583,52,1,100,6,1,9900,112,1,1,0,0,0,0,0,0,900,0,0,0,0,30,0,30,0,480,900,900,1440
2020,20200111191495,3,13,1,1,1.1522021324753E7,53,2,100,6,1,9900,214,1,1,0,0,0,0,45,160,530,0,60,0,0,150,0,30,0,465,515,515,1440
2020,20200111191505,3,16,1,1,9135494.214857,34,1,100,1,1,9900,320,1,1,1,220,0,0,165,60,505,0,45,0,0,150,165,130,0,0,465,465,1440
2020,20200111191513,4,13,1,1,6889649.992078,63,2,100,4,1,9900,213,1,1,0,0,0,0,50,115,510,0,0,30,0,175,0,170,0,390,440,440,1440
2020,20200111191521,3,9,1,1,9392859.521718,63,2,100,4,1,9900,112,1,1,0,0,0,0,40,15,463,0,0,45,0,60,0,62,190,565,398,398,1440
2020,20200111191527,4,12,1,1,4951361.33654,45,2,100,1,1,9900,109,1,1,0,0,0,0,0,35,650,0,0,120,0,270,0,95,120,150,590,590,1440
2020,20200111191540,3,3,1,1,8553886.891168,72,1,110,4,1,9900,112,5,99,0,0,0,0,30,40,660,0,0,0,0,710,0,0,0,0,630,630,1440
2020,20200111191549,4,8,1,1,9228958.823034,75,2,100,3,1,9900,112,5,99,0,0,0,0,70,150,620,0,0,95,0,345,95,65,0,0,600,600,1440
2020,20200111191618,3,14,1,1,1.033586909738E7,15,2,100,6,1,9900,109,5,99,0,0,5,0,20,37,930,110,0,10,0,230,0,98,0,0,690,690,1440
2020,20200111191627,3,13,1,1,2620463.88228,52,1,110,2,1,9900,214,5,99,0,0,1,0,90,85,494,45,15,55,0,415,0,240,0,0,464,464,1440
2020,20200111191633,1,15,1,1,7726820.737373,42,1,100,1,1,9900,217,1,1,1,0,0,0,60,180,660,0,0,0,0,500,0,40,0,0,660,660,1440
2020,20200111191641,2,11,1,1,7131796.286122,69,2,110,6,1,9900,217,5,99,0,0,0,0,45,0,465,0,0,0,0,930,0,0,0,0,465,465,1440
2020,20200111191674,4,14,1,1,2.0212579897378E7,52,2,230,1,1,9900,214,5,99,0,25,0,0,117,103,725,0,290,0,0,75,0,105,0,0,555,555,1440
2020,20200111191677,1,8,1,1,3.0509830613344E7,28,2,100,6,1,9900,217,4,99,0,0,0,391,37,152,660,0,0,0,0,30,0,170,0,0,570,570,1440
2020,20200111191687,4,14,1,1,2.1087063278311E7,75,2,131,3,4,50100,112,5,99,0,0,0,0,105,270,945,0,0,0,0,120,0,0,0,0,840,840,1440
2020,20200111191706,4,5,1,1,2905012.596915,54,2,100,4,1,9900,216,5,99,0,359,0,0,45,47,560,0,0,0,0,428,0,0,0,0,433,433,1439
2020,20200111191708,2,14,1,1,3.8375490821272E7,18,2,100,6,1,9900,112,2,2,0,0,0,180,30,0,780,0,0,0,0,450,0,0,0,0,660,660,1440
2020,20200111191745,2,13,1,1,1.3892792992391E7,30,2,100,1,1,9900,112,5,99,1,265,0,0,115,290,495,0,80,140,0,10,0,45,0,0,480,480,1440
2020,20200111191773,3,14,1,1,1.3534367391716E7,29,2,100,1,1,9900,217,1,1,1,0,0,0,100,45,603,0,20,15,0,435,60,157,0,5,553,553,1440
2020,20200111191776,2,7,1,1,1.5710688681331E7,35,2,100,1,1,9900,109,5,99,1,165,0,0,20,65,585,0,0,115,0,200,0,140,110,0,540,540,1400
2020,20200111191782,2,12,1,1,7.6945924557267E7,22,2,100,6,1,9900,112,1,1,0,0,0,0,15,120,535,0,0,0,0,120,0,50,0,600,465,465,1440
2020,20200111191785,2,14,1,1,5204341.52399,55,2,110,6,1,9900,316,1,1,0,0,0,30,90,35,537,0,0,25,0,124,0,47,0,552,467,467,1440
2020,20200111191802,3,9,1,1,2.8590095084205E7,16,2,100,6,1,9900,109,4,99,0,0,0,500,85,50,590,0,0,0,0,130,0,85,0,0,510,510,1440
2020,20200111191819,1,15,1,1,3428342.86416,36,2,100,1,5,45300,214,5,99,1,95,0,0,120,83,630,0,0,0,0,222,250,40,0,0,625,625,1440
2020,20200111191821,1,16,1,1,4612851.873771,63,1,100,1,1,9900,320,1,1,0,0,0,0,120,60,600,0,0,0,0,270,0,30,0,360,555,555,1440
2020,20200111191853,4,15,1,1,1.5887239578146E7,29,1,100,1,4,20000,112,1,1,1,140,0,0,105,15,570,0,45,10,0,443,0,112,0,0,480,480,1440
2020,20200111191886,2,9,1,1,6235696.248129,34,1,110,6,5,60044,112,1,1,0,0,0,0,165,0,621,0,0,3,180,420,0,51,0,0,621,621,1440
2020,20200111191903,2,16,1,1,1.6434129524221E7,56,2,100,1,1,9900,217,1,1,0,0,0,0,145,5,450,0,0,10,0,160,0,70,0,600,330,330,1440
2020,20200111191904,3,15,1,1,9377074.677286,30,1,100,1,1,9900,217,1,1,1,115,0,0,50,150,510,0,0,0,0,30,0,10,0,575,480,480,1440
2020,20200111191910,4,16,1,1,2.346263138073E7,18,1,100,6,1,9900,112,1,2,0,0,0,0,30,0,800,0,0,0,0,210,340,60,0,0,740,740,1440
2020,20200111191912,3,16,1,1,3082764.309423,38,1,100,1,1,9900,320,1,1,1,145,0,0,110,47,555,0,0,95,0,395,0,93,0,0,510,510,1440
2020,20200111191918,3,6,1,1,5848963.244469,50,2,100,6,4,25000,112,5,99,0,0,0,0,30,30,610,0,0,0,0,770,0,0,0,0,600,600,1440
2020,20200111191938,3,5,1,1,2678561.387737,57,2,100,4,4,20000,112,1,2,0,0,0,0,140,60,905,0,0,20,0,275,0,40,0,0,795,795,1440
2020,20200111191962,1,7,1,1,2872874.768121,48,2,100,4,4,30025,217,2,1,0,0,55,0,60,50,670,0,120,125,0,177,0,88,0,90,630,630,1435
2020,20200111191968,4,16,1,1,7827384.965164,37,2,100,1,1,9900,217,5,99,1,303,121,0,15,55,447,0,0,80,0,180,60,179,0,0,397,397,1440
2020,20200111191985,3,13,1,1,8731152.894389,37,2,100,4,4,60012,316,1,1,0,0,0,120,30,90,500,15,0,50,0,85,0,40,0,510,480,480,1440
2020,20200111191996,3,16,1,1,6791503.805229,35,2,131,1,1,9900,321,5,99,1,340,0,0,90,125,620,0,0,5,0,120,0,140,0,0,560,560,1440
2020,20200111192039,1,10,1,1,2.9053475892208E7,46,1,100,6,5,20000,112,1,1,1,0,0,0,90,0,625,0,0,0,0,210,0,35,0,480,585,585,1440
2020,20200111192100,3,16,1,1,6812526.13345,58,2,100,1,1,9900,217,5,99,0,0,0,0,90,100,615,0,0,20,135,315,135,30,0,0,600,600,1440
2020,20200111192105,2,11,1,1,1.1474310267221E7,23,1,100,6,1,9900,112,1,2,0,0,0,0,25,365,510,0,0,0,0,540,0,0,0,0,510,510,1440
2020,20200111192120,3,14,1,1,7730245.969046,45,2,131,1,5,50100,316,1,1,1,295,0,0,30,60,360,0,0,0,0,0,0,110,0,585,330,330,1440
2020,20200111192121,1,15,1,1,2.2155785011983E7,43,1,110,1,1,9900,316,1,1,1,110,0,0,60,30,480,0,60,30,0,100,0,165,0,395,440,440,1430
2020,20200111192132,3,14,1,1,3490426.834568,47,1,100,6,4,15000,217,2,1,0,5,0,0,75,0,1265,0,45,0,0,0,0,50,0,0,980,980,1440
2020,20200111192142,2,16,1,1,2.7880417766029E7,42,2,100,1,1,9900,111,1,1,1,240,5,0,25,17,450,0,0,0,0,12,0,89,57,365,300,300,1260
2020,20200111192153,3,11,1,1,8583881.456094,54,1,100,6,1,9900,112,1,1,0,0,0,0,30,60,810,0,0,0,0,520,0,20,0,0,760,760,1440
2020,20200111192170,3,14,1,1,3.2547409884956E7,49,1,100,1,5,30025,213,1,1,0,0,0,210,20,5,460,0,0,0,0,75,0,72,0,598,440,440,1440
2020,20200111192182,4,7,1,1,7660102.626045,37,1,100,1,4,20000,213,1,2,1,45,0,0,30,10,513,0,2,20,0,248,0,154,0,418,478,478,1440
2020,20200111192213,3,16,1,1,1.1296761467439E7,50,1,100,1,1,9900,321,1,1,1,5,0,0,130,30,510,0,0,0,0,210,0,22,0,533,510,510,1440
2020,20200111192240,4,12,1,1,2933531.926541,31,2,100,1,4,20000,112,1,1,1,110,20,0,135,135,680,0,0,60,0,230,0,70,0,0,610,610,1440
2020,20200111192248,3,12,1,1,3653327.651053,55,1,100,1,1,9900,112,1,1,0,0,0,0,60,45,690,0,0,5,0,610,0,30,0,0,675,675,1440
2020,20200111192266,3,6,1,1,2825547.265172,64,2,100,1,4,20000,216,5,99,0,0,0,0,75,390,570,0,0,0,0,315,60,30,0,0,570,570,1440
2020,20200111192268,1,10,1,1,3.792558619798E7,34,2,110,1,5,60096,112,1,1,1,190,0,0,30,145,346,0,0,0,15,220,0,23,0,471,271,271,1440
2020,20200111192294,3,13,1,1,4309886.984642,42,2,100,1,1,9900,316,1,1,1,25,0,0,0,215,690,0,0,200,60,30,0,115,105,0,545,545,1440
2020,20200111192387,3,8,1,1,1954227.668613,62,1,100,4,5,20000,105,1,1,0,0,0,0,95,405,630,0,0,0,0,260,50,0,0,0,630,630,1440
2020,20200111192395,4,14,1,1,3581432.74059,68,2,100,4,1,9900,213,5,99,0,0,0,0,10,364,529,180,0,0,0,227,70,0,60,0,504,504,1440
2020,20200111192397,4,14,1,1,1.2202371766476E7,66,1,100,1,1,9900,112,5,99,0,0,0,0,60,185,576,0,0,50,360,135,0,74,0,0,576,576,1440
2020,20200111192398,3,14,1,1,4207879.377042,80,2,100,1,1,9900,214,1,2,0,0,0,0,140,75,655,0,0,0,60,360,0,40,0,0,570,570,1330
2020,20200111192411,3,13,1,1,1.5305957787699E7,52,1,100,1,1,9900,112,1,1,0,0,0,0,60,60,615,0,0,0,0,80,0,96,0,529,573,573,1440
2020,20200111192450,4,15,1,1,1.4931271608557E7,56,2,100,4,3,50100,217,1,1,0,0,0,0,90,125,435,0,0,0,0,240,0,60,0,480,405,405,1430
2020,20200111192475,4,12,1,1,1.0680679959328E7,47,1,100,1,5,20000,105,1,1,1,0,0,0,35,4,585,0,0,0,0,276,0,30,0,510,565,565,1440
2020,20200111192492,3,16,1,1,4945862.317435,58,1,100,1,1,9900,217,1,1,0,0,0,0,30,120,480,0,0,0,60,180,0,10,0,560,480,480,1440
2020,20200111192498,2,15,1,1,1.1118553445624E7,30,1,100,4,5,46500,216,1,1,0,0,0,0,215,0,645,45,0,10,0,475,0,30,0,20,600,600,1440
2020,20200111192503,3,14,1,1,7370256.458816,41,1,100,1,1,9900,112,1,1,1,30,0,0,90,121,465,0,0,0,0,255,0,0,0,479,450,450,1440
2020,20200111192516,1,7,1,1,2298581.7876,27,2,100,6,1,9900,112,1,1,0,0,0,0,50,90,870,0,0,0,0,415,0,15,0,0,720,720,1440
2020,20200111192522,3,15,1,1,5081303.080806,41,2,100,1,4,20000,217,1,1,1,0,0,0,100,0,650,0,0,0,0,450,0,240,0,0,650,650,1440
2020,20200111192523,3,14,1,1,1.2375965201602E7,59,1,100,1,1,9900,214,1,1,0,0,30,0,115,65,475,0,0,0,0,210,0,65,0,480,405,405,1440
2020,20200111192534,2,12,1,1,4767667.411407,69,2,100,1,1,9900,217,1,1,0,0,0,0,90,75,510,0,0,0,0,765,0,0,0,0,510,510,1440
2020,20200111192546,3,13,1,1,4320861.228831,24,1,100,6,1,9900,112,1,2,1,120,0,0,50,0,810,0,0,0,0,460,0,0,0,0,810,810,1440
2020,20200112190018,3,12,1,1,1.8547035391715E7,66,2,100,1,1,9900,213,5,99,0,120,10,0,90,115,585,0,0,0,0,390,0,130,0,0,525,525,1440
2020,20200112190028,3,7,1,1,1.100481343186E7,46,2,100,6,5,21040,101,2,1,0,0,0,0,50,125,810,0,0,80,0,343,0,32,0,0,689,689,1440
2020,20200112190047,2,9,1,1,2.5599039868307E7,57,1,100,1,4,53200,110,5,99,1,0,0,0,40,120,310,0,0,75,0,685,0,30,0,0,310,310,1260
2020,20200112190051,3,12,1,1,1.3943239551657E7,49,2,100,1,1,9900,112,5,99,0,0,0,0,100,0,615,0,0,0,245,165,0,210,45,0,585,585,1380
2020,20200112190063,1,10,1,1,7575749.532111,80,2,110,1,1,9900,112,5,99,0,0,0,0,30,60,690,0,0,0,150,255,0,105,0,0,660,660,1290
2020,20200112190083,3,10,1,1,1.0073228728645E7,59,1,100,1,5,25000,214,2,1,0,0,0,0,115,60,570,0,0,0,0,695,0,0,0,0,510,510,1440
2020,20200112190085,3,16,1,1,1.9373204454898E7,77,1,100,1,1,9900,217,1,1,0,0,0,0,72,0,733,0,0,5,10,200,0,150,0,270,593,593,1440
2020,20200112190087,3,15,1,1,4.9644054109416E7,23,1,100,6,1,9900,213,1,1,0,0,0,0,40,340,520,0,0,0,0,540,0,0,0,0,520,520,1440
2020,20200112190090,3,15,1,1,1.435671075205E7,56,2,100,1,1,9900,112,1,1,0,0,0,0,20,30,630,0,0,190,0,445,0,125,0,0,570,570,1440
2020,20200112190117,1,12,1,1,2.4693531393872E7,80,1,100,1,1,9900,217,1,1,1,0,0,0,60,180,470,0,0,0,0,60,0,150,0,520,450,450,1440
2020,20200112190129,3,7,1,1,1.5822087898805E7,60,1,100,6,1,9900,213,1,1,0,0,0,0,150,0,610,0,0,0,0,120,0,80,0,480,580,580,1440
2020,20200112190130,2,16,1,1,4808772.035667,30,2,100,6,1,9900,112,5,99,1,150,180,0,60,195,500,0,0,0,0,280,0,75,0,0,480,480,1440
2020,20200112190133,1,4,1,1,4987124.277035,73,2,100,6,1,9900,112,5,99,0,0,0,0,60,10,565,100,0,0,0,370,180,20,0,0,535,535,1305
2020,20200112190154,2,9,1,1,1.8370852694002E7,72,2,100,3,4,41000,112,5,99,0,0,0,0,20,90,810,0,0,10,0,460,0,50,0,0,750,750,1440
2020,20200112190160,3,11,1,1,1.8209823839247E7,46,2,110,4,1,9900,112,1,2,1,27,0,0,45,30,526,0,0,60,0,15,0,137,0,600,426,426,1440
2020,20200112190177,3,11,1,1,1.9313864527496E7,24,2,100,6,1,9900,213,1,1,0,0,30,0,80,5,775,0,0,0,90,390,0,70,0,0,695,695,1440
2020,20200112190180,4,15,1,1,2.1202162378602E7,23,1,100,6,1,9900,215,1,1,0,0,0,0,50,15,375,0,0,0,0,465,0,70,0,465,350,350,1440
2020,20200112190181,4,9,1,1,1.2992953476943E7,21,2,131,6,5,50000,213,5,99,0,0,0,610,60,10,690,0,0,0,0,0,0,70,0,0,660,660,1440
2020,20200112190182,3,12,1,1,4.1020199799934E7,16,1,100,6,1,9900,111,5,99,0,0,0,0,30,20,425,0,0,0,15,950,0,0,0,0,425,425,1440
2020,20200112190183,4,8,1,1,2.5833185898805E7,20,2,100,6,1,9900,112,1,1,0,0,0,0,35,30,645,0,0,10,0,645,0,75,0,0,625,625,1440
2020,20200112190186,4,6,1,1,9166251.484093,17,1,100,6,1,9900,111,5,99,0,0,0,0,40,5,777,0,0,30,0,493,0,95,0,0,732,732,1440
2020,20200112190193,3,9,1,1,8386452.423596,17,1,131,6,1,9900,111,1,2,0,0,0,360,180,0,540,0,0,0,0,360,0,0,0,0,480,480,1440
2020,20200112190199,4,14,1,1,3.1819019760877E7,24,1,100,6,5,20000,112,1,2,0,0,0,0,30,0,805,0,110,0,0,335,0,70,0,0,760,760,1350
2020,20200112190206,4,12,1,1,4245618.909872,16,1,100,6,1,9900,109,5,99,0,0,0,0,40,0,735,0,0,165,0,470,0,30,0,0,720,720,1440
2020,20200112190208,4,7,1,1,9214458.99273,16,1,100,6,1,9900,110,5,99,0,0,0,0,15,0,600,120,0,0,0,705,0,0,0,0,600,600,1440
2020,20200112190222,3,1,1,1,6277016.903678,23,1,100,6,1,9900,216,4,99,0,0,0,0,0,0,505,0,0,0,0,935,0,0,0,0,480,480,1440
2020,20200112190229,2,12,1,1,3.9763980928083E7,21,1,100,6,1,9900,112,1,1,0,0,0,0,55,140,630,0,0,0,0,615,0,0,0,0,600,600,1440
2020,20200112190238,2,15,1,1,9458207.690605,17,1,120,6,1,9900,111,5,99,0,0,0,0,15,182,658,180,0,0,0,405,0,0,0,0,608,608,1440
2020,20200112190254,2,15,1,1,2.0887213954023E7,24,1,100,6,5,46535,316,1,1,0,0,0,0,50,30,470,0,0,0,0,160,0,80,0,620,430,430,1410
2020,20200112190256,4,16,1,1,4470747.544991,16,1,100,6,1,9900,110,5,99,0,30,0,0,35,30,518,0,0,0,0,420,180,47,0,0,518,518,1260
2020,20200112190259,3,3,1,1,1.021165607964E7,18,1,110,6,1,9900,110,4,99,0,0,0,0,40,0,1020,0,0,0,0,350,30,0,0,0,1020,1020,1440
2020,20200112190264,1,8,1,1,3.5277470592636E7,16,2,100,6,1,9900,110,5,99,0,0,0,0,30,120,840,0,0,0,0,330,0,0,0,0,750,750,1320
2020,20200112190272,4,13,1,1,1.7245885660374E7,21,1,100,6,1,9900,214,1,2,0,0,0,0,92,0,735,0,0,0,0,120,120,13,0,360,725,725,1440
2020,20200112190277,3,4,1,1,3.3200548922317E7,18,2,100,1,1,9900,111,5,99,1,240,50,0,20,55,335,0,0,0,0,670,0,70,0,0,305,305,1440
2020,20200112190287,3,8,1,1,4840992.032184,20,1,100,6,1,9900,112,1,1,0,0,0,0,75,0,785,0,0,20,0,0,417,113,0,0,695,695,1410
2020,20200112190289,2,13,1,1,1.2854210372256E7,25,1,100,6,1,9900,217,1,1,0,0,0,0,50,0,594,0,0,35,0,30,90,41,0,555,544,544,1395
2020,20200112190291,2,16,1,1,9594377.930366,17,2,100,6,1,9900,110,4,99,0,0,0,60,60,90,690,0,0,0,0,435,90,15,0,0,650,650,1440
2020,20200112190304,2,15,1,1,1.9810996516065E7,16,2,100,6,1,9900,109,5,99,0,0,90,0,10,40,735,0,0,30,0,178,150,192,0,0,720,720,1425
2020,20200112190307,3,13,1,1,8465763.969831,24,1,100,6,1,9900,112,2,1,1,0,0,0,30,0,630,0,0,0,0,600,0,30,0,0,600,600,1290
2020,20200112190314,3,6,1,1,9623323.113439,21,1,110,6,5,26020,320,1,1,0,0,0,120,0,5,760,0,0,2,0,29,0,40,0,484,690,690,1440
2020,20200112190321,3,14,1,1,1.1768509216411E7,16,2,131,6,1,9900,111,5,99,0,0,0,627,80,0,490,0,0,120,0,50,50,23,0,0,450,450,1440
2020,20200112190339,3,11,1,1,2.172093667E7,25,2,100,6,5,25000,112,1,1,0,0,0,0,10,60,555,0,0,0,0,225,0,50,0,540,510,510,1440
2020,20200112190345,1,9,1,1,1.494492780688E7,25,2,100,1,1,9900,213,5,99,1,123,0,0,60,300,565,0,0,0,0,372,0,20,0,0,565,565,1440
2020,20200112190350,3,11,1,1,2.8752883596336E7,16,2,100,6,1,9900,112,5,99,0,0,0,180,120,0,585,0,0,0,240,225,0,90,0,0,405,405,1440
2020,20200112190355,1,4,1,1,1.0039652683359E7,23,1,110,6,5,26020,214,1,1,0,0,0,0,20,45,790,0,0,0,0,0,0,100,0,485,700,700,1440
2020,20200112190357,2,11,1,1,4.1904777153784E7,21,1,100,6,1,9900,216,1,1,0,0,0,0,50,0,600,0,0,0,0,790,0,0,0,0,600,600,1440
2020,20200112190360,1,16,1,1,7861837.456099,18,1,100,6,1,9900,111,5,99,0,10,0,90,65,15,665,0,0,0,0,253,0,44,298,0,610,610,1440
2020,20200112190363,2,8,1,1,2.5929795365629E7,23,1,110,1,1,9900,215,1,1,1,170,0,0,30,60,810,0,0,0,0,370,0,0,0,0,810,810,1440
2020,20200112190373,4,13,1,1,1.3675236793754E7,19,2,200,6,1,9900,213,5,99,0,0,0,0,90,90,780,0,0,60,0,360,0,60,0,0,780,780,1440
2020,20200112190382,2,14,1,1,3.80322611573E7,18,1,100,6,1,9900,112,1,1,0,0,26,0,0,0,360,0,0,0,0,239,0,120,0,695,340,340,1440
2020,20200112190385,4,3,1,1,1.1220663865327E7,20,1,110,6,1,9900,112,1,1,0,0,0,0,40,120,610,0,0,0,0,490,0,0,0,180,580,580,1440
2020,20200112190388,3,11,1,1,2.7756838599368E7,19,2,100,6,5,25000,112,5,99,0,0,0,120,130,5,720,0,0,0,0,435,0,0,0,0,690,690,1410
2020,20200112190502,1,14,1,1,8275222.336643,53,2,100,1,1,9900,216,1,1,0,30,0,0,45,60,540,15,0,0,0,225,0,60,0,465,465,465,1440
2020,20200112190507,4,8,1,1,1879885.972208,68,2,100,6,1,9900,217,5,99,0,0,0,0,45,410,570,0,0,0,0,180,20,0,0,205,525,525,1430
2020,20200112190508,3,11,1,1,1.7912247434352E7,56,2,110,2,1,9900,112,1,1,0,0,0,0,30,5,490,0,0,10,20,318,0,97,0,410,450,450,1380
2020,20200112190511,3,14,1,1,1.0268297306824E7,32,2,100,1,1,9900,217,1,1,1,0,0,0,15,30,486,0,0,0,0,35,30,13,0,825,436,436,1434
2020,20200112190514,4,4,1,1,6461843.449806,78,2,100,4,1,9900,110,5,99,0,0,0,0,65,145,545,0,0,0,0,580,105,0,0,0,540,540,1440
2020,20200112190521,1,16,1,1,2.5584634203116E7,50,2,131,1,4,52100,316,1,1,0,0,0,0,70,118,495,10,0,20,0,196,0,51,0,480,450,450,1440
2020,20200112190544,3,13,1,1,1.241168392918E7,70,1,100,1,4,42100,217,1,1,0,0,0,0,114,41,610,40,0,0,0,17,0,14,0,470,568,568,1306
2020,20200112190546,1,15,1,1,4278923.539768,65,2,100,4,1,9900,217,4,99,0,0,0,0,50,120,730,60,60,0,0,180,0,120,0,120,700,700,1440
2020,20200112190548,4,16,1,1,1.0143516237667E7,48,2,100,1,1,9900,214,1,1,1,0,0,0,15,140,445,0,0,100,0,75,0,125,0,540,405,405,1440
2020,20200112190550,2,9,1,1,2106389.758713,85,2,100,3,1,9900,214,5,99,0,0,0,0,95,250,590,5,0,0,65,415,0,20,0,0,520,520,1440
